index,name,point_lon,point_lat
8770,Wolverhampton Substance Misuse Service,-2.132028915,52.58220218
8771,Health Visiting Team North,-1.423368828,52.47736627
8772,District Nurses Office,-1.450059646,53.60049497
8773,Community Nurses Office,0.099275332,50.77267756
8774,United Pharmacy,-0.058909141,51.40914926
8775,Rowlands Pharmacy,-0.926852507,50.86086821
8776,Day Lewis Pharmacy,-1.475903481,51.20855981
8777,Day Lewis Pharmacy,-0.106196434,51.47609085
8778,Whitton Corner Pharmacy,-0.365061142,51.4440921
8779,Lister Hospital,-0.211906068,51.92423761
8780,Prince Charles Hospital,-3.385743143,51.76417599
8781,Southend University Hospital,0.688617436,51.55383752
8782,Royal Hampshire County Hospital,-1.329170141,51.0617064
8783,St George's Hospital,-0.175746212,51.42671836
8784,York Hospital,-1.084284784,53.96895214
8785,Rosie Maternity Hospital,0.139172499,52.17373064
8786,James Paget University Hospital,1.717979974,52.56167199
8787,Lloyds Pharmacy,0.69194329,51.54053249
8788,Witney Hospital,-1.48985582,51.78740729
8789,Royal National Orthopaedic Hospital,-0.31044124,51.632563
8790,Wharfedale Hospital,-1.700597861,53.91435826
8791,Millfield House,-1.690364152,53.86554445
8792,Bridlington & District Hospital,-0.215737144,54.08653251
8793,Blandford Community Hospital,-2.166643903,50.86183124
8794,West Midlands Rehabilitation Centre,-1.938852466,52.43637209
8795,Princess Royal Hospital,-0.090282198,50.99109476
8796,Tavistock Centre,-0.175443162,51.54689845
8797,Ashcroft Unit,-1.929896254,52.49283142
8798,ELM Park Clinic,0.207202243,51.55472235
8799,The James Cook University Hospital,-1.214805354,54.55175505
8800,Kamsons Pharmacy,-0.107842366,50.98817894
8801,CMHT - Bethnal Green & Globe Town,-0.056029602,51.52474725
8802,District Nurses Office,-0.20138909,51.47628578
8803,Community Nurses,-0.227071481,51.49096592
8804,Rowlands Pharmacy,-2.109020464,53.6076397
8805,Adult Mental Health,-1.394848149,50.89565817
8806,Waldron Health Centre,-0.031864703,51.47701593
8807,Fen House,-0.57693724,53.1858731
8808,Pomfret Lodge,-1.308133946,53.69112577
8809,Drug and Alcohol Unit,-2.797737291,52.7103901
8810,Mw Phillips Chemists,-3.14599638,51.48177611
8811,Newton Community Hospital,-2.635273298,53.44597848
8812,Walnut Tree Health Centre,-0.690870296,52.021999
8813,Mental Health Resource Centre,-2.733907975,52.22625148
8814,Community Nurses Office,-3.256942574,51.5184233
8815,Ealing CAMHS,-0.35774241,51.50524194
8816,Lloyds Pharmacy,-0.11068811,51.64633691
8817,Elgon Chemist,-0.046183504,51.64789805
8818,J Lord Pharmacy,-0.093619656,51.59803256
8819,Lister Chemist,-1.242477837,52.39111575
8820,Jubilee Pharmacy,-2.019630453,52.55165505
8821,Crown Pharmacy,-0.285290107,51.69430977
8822,Boots,-2.295170343,53.59211677
8823,Well Pharmacy,-1.811033234,52.46643917
8824,Stearns Pharmacy,-0.100173288,51.58319338
8825,Rowlands Pharmacy,-0.151755244,51.54668954
8826,Pulse Pharmacy,-0.125347742,51.47049948
8827,Heath Lane Pharmacy,-2.863828214,53.18895596
8828,Rowlands Pharmacy,-3.045031233,53.43319094
8829,W J Powell Chemists,-3.21264724,51.50086992
8830,S&S Dispensing Chemist,-2.444765049,53.57299409
8831,Clinical Case Managers,-2.901090804,53.2758762
8832,Covercroft Centre,-2.153140348,52.26774161
8833,The Orchards,-1.529228613,50.68529488
8834,Community Mental Health Services,-1.303107152,53.69391537
8835,Community Nurses Office,-2.450303588,52.69596686
8836,Community Nurses Office,-2.633164664,50.93989634
8837,Selly Oak Health Centre,-1.938275792,52.43852939
8838,Community Nurses Office,-1.83908152,52.4757088
8839,Dalston Health Centre,-2.986188032,54.84058937
8840,Shaw House,-4.772358711,50.32788206
8841,Grindon Pharmacy,-1.437659071,54.8904017
8842,Day Lewis Pharmacy,-2.957110237,51.3460115
8843,Day Lewis Pharmacy,-1.33986193,50.90056159
8844,Silverdale Pharmacy,-1.164085337,52.91498008
8845,Paydens Ltd,-0.299948455,51.39082349
8846,Hywel Dda Centre - CMHT,-2.679459236,51.64031928
8847,Benjamin Pharmacy,-2.583408388,51.91257448
8848,Community Mental Health Services,-0.912695516,52.47947239
8849,East Enfield Community Support & Recovery Team,-0.080916762,51.65386181
8850,Princes Plain Clinic,0.045221643,51.38098394
8851,Archway Community Mental Health Team,-0.135898078,51.5644955
8852,Camden Mews Day Hospital,-0.135082915,51.54386285
8853,Well Pharmacy,-1.405271176,53.36220947
8854,Sheppey Hospital Pharmacy,0.792890787,51.41556148
8855,"Community Mental Health Team A, B & C",-0.217562713,51.52350026
8856,Borders Macmillan Centre,-2.741940809,55.59547848
8857,Clayton Health Centre,-2.184156573,53.48430825
8858,Aberdeen Park,-0.09522284,51.55176533
8859,Norfolk and Norwich University Hospital,1.221168962,52.61754431
8860,Princess Alexandra Hospital,0.085456849,51.77152889
8861,Whipps Cross University Hospital,0.0026384,51.57883107
8862,Andover War Memorial Hospital,-1.494692359,51.21573708
8863,Basingstoke & North Hampshire Hospital,-1.109917963,51.28063288
8864,St Thomas' Hospital,-0.118409776,51.49948831
8865,Musgrove Park Hospital,-3.119651168,51.01196212
8866,Hillingdon Hospital,-0.460905313,51.52551552
8867,The Princess Royal University Hospital,0.059146439,51.36624341
8868,Worthing Hospital,-0.363429195,50.8166913
8869,Barnsley Hospital,-1.499584145,53.55831039
8870,St Helier Hospital,-0.183641679,51.38031322
8871,Leicester General Hospital,-1.081763843,52.62992566
8872,End of Life Services,-1.452578434,53.56624363
8873,Safeguarding Children,-1.781441508,53.832067
8874,Urmston Clinic,-2.364739233,53.45136109
8875,Wellcare Pharmacy,-0.339812175,51.60364331
8876,Park Medical Centre,-2.020513258,53.10725527
8877,Child Development Team,-0.024820122,51.52639307
8878,Longton Health Centre,-2.781833432,53.72787071
8879,City Reach Health Services,1.28762601,52.63332554
8880,Kensington Health Centre Pharmacy,-2.949269593,53.40820149
8881,Bolton One,-2.43515943,53.57434174
8882,Barkerend Health Centre,-1.721848714,53.79783446
8883,The Health Centre,-3.224679398,51.66486504
8884,Thomas James Chemist,-0.197016718,51.43889068
8885,Murray's Healthcare,-2.089052483,52.51019226
8886,Boots,-1.532511309,54.89958319
8887,Cohens Chemist,-2.222679615,53.69196203
8888,Whitworth Chemists Ltd,-2.328306315,53.68997518
8889,St Mary's Hospital,-0.720943282,52.39434698
8890,Langworthy Cornerstone,-2.294069611,53.48364768
8891,Children's & Family Centre,-0.001656987,50.79555903
8892,Hexham General Hospital,-2.093066725,54.96940609
8893,Breedon House,-2.441604089,53.09549823
8894,Bloomsbury Health Centre,-1.877093423,52.49233179
8895,Farnham Hospital,-0.784623225,51.22065263
8896,Aldermoor Health Centre,-1.428070314,50.94029596
8897,Halton General Hospital,-2.694680685,53.32326647
8898,TY Siriol - for the Elderly,-3.026347045,51.69175448
8899,Cardiff Royal Infirmary,-3.162506429,51.48542613
8900,CAMHS,-0.957184706,51.45056217
8901,Eastbourne District General Hospital,0.271107519,50.78696859
8902,Highmore,0.252971942,50.86299512
8903,Burleigh House,-2.240160053,51.86327876
8904,Royal Victoria Infirmary,-1.620399223,54.98048754
8905,Wrexham Maelor Hospital,-3.007997307,53.04595819
8906,Primrose Square Resource Centre,-0.048836536,51.53822461
8907,CMHT - Bow & North Poplar,-0.056698384,51.52461445
8908,Highlands Healthcare Centre,-0.11068811,51.64633691
8909,Greenwich Millennium Health Centre,0.012035522,51.49325985
8910,South Hornchurch Clinic,0.191328461,51.532339
8911,Ashchurch Medical Centre,-0.242339654,51.50185176
8912,Community Nurses Office,-0.219139227,51.50389016
8913,Richford Gate Primary Care Centre,-0.226574314,51.50043643
8914,Danebridge Pharmacy,-2.512251536,53.25781788
8915,Wellbeing Pharmacy,-0.841093863,51.26932493
8916,Cross Lane Hospital,-0.425077493,54.29640448
8917,Morrisons Pharmacy,-2.227770639,53.00842111
8918,Blakesley Centre,-1.81098648,52.47324002
8919,Upper Green Pharmacy,-2.168736517,52.59810968
8920,Well Pharmacy,-2.19166386,52.99587125
8921,Well Pharmacy,-2.019571927,52.55268889
8922,Glan Clwyd Hospital,-3.496345195,53.27175505
8923,St Mary's Hospital,-0.173569423,51.51696943
8924,University Hospital of North Tees,-1.347580736,54.5828567
8925,Bradford Royal Infirmary,-1.794696618,53.80598041
8926,Walsall Manor Hospital,-1.998922121,52.58233
8927,Burnley General Teaching Hospital,-2.227878775,53.81042369
8928,St James's University Hospital,-1.520358784,53.80686948
8929,Birmingham City Hospital,-1.930910883,52.48915783
8930,Macclesfield District General Hospital,-2.141072802,53.26232145
8931,Northwick Park Hospital,-0.322037114,51.57540684
8932,Southport and Formby District General Hospital,-2.978816191,53.63355733
8933,Royal Free Hospital,-0.165323616,51.55322418
8934,University Hospital of Hartlepool,-1.227836509,54.70239774
8935,Chorley & South Ribble Hospital,-2.635755686,53.66554479
8936,Scarborough General Hospital,-0.434707214,54.28170726
8937,Solihull Hospital,-1.774362398,52.41711949
8938,Calderdale Royal Hospital,-1.857508561,53.70482121
8939,Wansbeck General Hospital,-1.546601911,55.18431001
8940,Watford General Hospital,-0.405205045,51.64929173
8941,Salford Royal Hospital,-2.323424297,53.48754469
8942,Royal Bolton Hospital,-2.429896538,53.55395894
8943,Liverpool Women's Hospital,-2.960076915,53.39846097
8944,Leighton Hospital,-2.475863066,53.11768514
8945,Luton and Dunstable University Hospital,-0.474432791,51.89414425
8946,Horton General Hospital,-1.337190406,52.0544059
8947,Thurrock Community Hospital,0.336200995,51.49637516
8948,The Birth Centre,-1.942241725,52.45318691
8949,Middleton Health Centre,-1.547255722,53.74300584
8950,Manor Clinic,-1.429253932,53.35994449
8951,Stanmore Road Health Centre,-0.205943795,51.91288187
8952,Ilkeston Health Centre,-1.307982585,52.9681516
8953,Queen Charlottes & Chelsea Hospital,-0.237415038,51.51633656
8954,Prenton Clinic,-3.055738714,53.36841194
8955,Lloyds Pharmacy,-1.472810793,55.03675346
8956,Asda Pharmacy,-2.091215213,53.57610761
8957,Houghton Pharmacy,-1.461275077,54.83916884
8958,Seaham Primary Care Centre,-1.334968071,54.83552173
8959,Community Nurses Office,-0.545512224,51.43078367
8960,Shepshed Health Centre,-1.292221598,52.77112391
8961,Michael Franklin Chemist,-0.032491419,51.58017172
8962,Birk & Nagra Pharmacy,-1.549659456,52.2922005
8963,Fallings Park Pharmacy,-2.103296711,52.6019454
8964,Carters Chemist,-0.296780474,51.55267025
8965,Boots,1.242198363,52.63887741
8966,Moorland Road Pharmacy,-2.978907371,51.33394391
8967,CAMHS County Buildings,-0.182491929,51.1175088
8968,Scotts Pharmacy,0.017238897,51.40052499
8969,Boots,1.251166469,52.6079185
8970,Shortstown Pharmacy,-0.430931763,52.11204691
8971,Northwood Health Centre,-0.411551533,51.60446512
8972,Lloyds Pharmacy,-2.307103469,53.45012375
8973,Tesco in-store Pharmacy,-2.801354427,53.42602313
8974,Boots,-3.004287687,53.05770644
8975,Learning Disabilities Services,0.532542971,51.88320568
8976,East Cleveland Primary Care Hospital,-0.936356691,54.565266
8977,Shipley Court,-0.728986756,52.08452719
8978,Community Nurses Office,-1.373469074,50.98756595
8979,Community Nurses Office,-1.10334178,52.66285041
8980,Hayworth House (St Peter's Hospital),-0.533262302,51.37575127
8981,Heald Green Pharmacy,-2.231711875,53.37017885
8982,Chingford Health Centre,-0.022546247,51.61608259
8983,Ruston Street Clinic,-0.026622113,51.53639621
8984,Dean Bank Childrens Centre,-1.563895688,54.68753639
8985,Buchans Chemist,-1.75992514,52.501403
8986,Day Lewis Pharmacy,-0.091040537,51.47418145
8987,Lloyds Pharmacy,-0.678741676,53.59264095
8988,Boots,-2.730742293,53.34172085
8989,Davenport Pharmacy,-2.152547184,53.39382959
8990,Rowlands Pharmacy,-1.753803384,51.55778828
8991,Whittington Centre,-0.127322075,51.42508237
8992,Rowlands Pharmacy,-1.270395862,50.91420272
8993,St Marks Pharmacy,-2.111410556,51.89919217
8994,Community Nurses Office,-0.418844951,51.41294841
8995,Stroud Maternity Hospital,-2.208856622,51.74229258
8996,Community Nurses Office,-1.823617238,52.55816024
8997,Hill House CMHT,-2.150566111,52.46623101
8998,Crabbs Cross Clinic,-1.942462667,52.28153754
8999,Whitworth Clinic,-2.174586623,53.66129342
9000,Kippax Health Centre,-1.37013542,53.77204616
9001,Community Mental Health Services,-1.40968755,53.52312787
9002,Bushbury Health Centre,-2.114220401,52.62311612
9003,Community Nurses Office,-0.335123916,51.38643033
9004,Kiveton Park Health Centre,-1.270121636,53.33928439
9005,Pritchards Pharmacy,-3.408802201,53.31650712
9006,Dean & Smedley Ltd,-1.532880209,52.89238321
9007,Parkem Chemists,-1.194425398,52.64582115
9008,B J Wilson Ltd,-1.432639697,52.94135635
9009,Manor Pharmacy,-0.316476017,51.68287332
9010,Saraj Chemist,-1.206482613,52.75864234
9011,The Mews,-2.759511118,52.70926667
9012,Cranbrook Community Health Clinic,0.535870364,51.09809559
9013,Rocfort Road Clinic,0.443439932,51.32856747
9014,North East Locality Team,-2.097829321,53.57843752
9015,Community Nurses Office,-1.676385529,54.65868198
9016,Working Age Mental Health Services,-0.565265945,50.85447561
9017,Bluebell House Recovery Support Centre,-0.143872368,50.9573643
9018,Hundens Lane Rehab Unit,-1.536821543,54.52497554
9019,Chana Chemist,-0.23330087,51.54741527
9020,Nelson Pharmacy,-0.150422062,51.51269497
9021,Community Nurses Offices,-2.947313747,50.73028567
9022,District Nurses Office,-2.516807182,51.85179861
9023,District Nurses Office,-1.025813035,51.46002458
9024,Billingham Health Centre,-1.294798203,54.60829052
9025,The Julier Centre,-1.157103567,51.89684992
9026,Hollis Lodge,-1.996952761,52.40509337
9027,Community Nurses Office,-2.730081815,53.6470236
9028,WJC Birth Centre,0.541130403,51.87958514
9029,Swan Pharmacy,0.717136145,52.24873737
9030,West View Integrated Social & Healthcare Centre,0.674963909,51.06436924
9031,Yeadon Health Centre,-1.683959019,53.86517274
9032,St Eval's District Nurses Office,-4.980409624,50.47485911
9033,Clitheroe Hospital,-2.373703421,53.88317728
9034,King Street Pharmacy,-4.149793986,50.37199463
9035,McCartney House,-2.216056612,53.51051896
9036,Community Addiction Team,-1.378022825,54.90687996
9037,Community Nurse Office,-0.293618665,51.41847602
9038,Ribble Valley CMHT,-2.38798455,53.87736801
9039,Parkstone Health Centre,-1.942499851,50.72849152
9040,Bellevue Medical Centre,-1.901440746,52.46519944
9041,Crediton Hospital,-3.672802245,50.79186089
9042,Longtown Clinic,-2.968768396,55.00892745
9043,Mount Vernon Hospital,-0.445573778,51.61544125
9044,Berwick Older Persons CMHT,-2.002189588,55.76820848
9045,Mental Health Services,-5.234368498,50.23218145
9046,Lloyds Pharmacy,-3.264033959,51.40889366
9047,Darnall Primary Care Centre,-1.408856216,53.38482226
9048,Boots,-1.683707275,55.17166779
9049,Sutton Hospital,-0.191098544,51.34545343
9050,Orsett Hospital,0.366282569,51.50949549
9051,The Royal London Hospital,-0.06019438,51.51867426
9052,University of Bristol Dental Hospital,-2.595195535,51.45861266
9053,The National Blood Transfusion Unit,-1.219806313,51.76387058
9054,District Nurses Office,-1.709539408,53.87211754
9055,Well Pharmacy,-2.300908538,53.05419834
9056,Community Nurses Office,-1.862863939,50.7208669
9057,Birchwood Medical Centre,-2.004653066,50.74175613
9058,Corse Community Base,-2.309091543,51.9578814
9059,Belle Vue Clinic,-2.990226462,51.58086776
9060,CMHT for Older Adults,0.000781404,51.45560922
9061,Community Nurses Office,-2.483781601,52.70548984
9062,Cottingley Pharmacy,-1.583690215,53.76909544
9063,Cohens Chemist,-2.973443584,53.48797352
9064,Lloyds Pharmacy,-2.937241058,53.27632019
9065,Johnston Pharmacy,-2.495648534,53.74844351
9066,Boots,-0.852876607,52.05670277
9067,Mental Health Services,-0.339583081,51.43078137
9068,Isebrook Hospital,-0.682751817,52.29835582
9069,Birmingham Dental Hospital & School,-1.914426045,52.4499427
9070,Houghton Day Unit,-1.468793804,54.83728153
9071,Norris Green Community Hub,-2.929963848,53.4438055
9072,The Greenfields,-1.903183342,52.41210309
9073,Sefton Road Family Health Clinic,-2.998068116,53.4741397
9074,North Lincolnshire Youth Offending Service,-0.646279817,53.58955446
9075,Community Nurses Office,-2.919799936,50.92501173
9076,IT Lloyd Chemist,-0.172030072,51.48596723
9077,Early Intervention & Prevention Service,-3.486216659,53.32398982
9078,District Nurses Office,-0.534799396,52.981183
9079,Withington Community Hospital,-2.245245099,53.42520147
9080,Manchester Royal Infirmary,-2.226176502,53.46278056
9081,John Radcliffe Hospital,-1.219806313,51.76387058
9082,Royal Liverpool University Hospital,-2.964808714,53.40950615
9083,Westminster Memorial Hospital,-2.20015004,51.00472094
9084,Great Ormond Street Hospital,-0.119919718,51.52220608
9085,Bristol Haematology & Oncology Centre,-2.597623494,51.45826762
9086,Rothbury Community Hospital,-1.913914775,55.30677483
9087,Primrose Lane Health Clinic,-2.101270304,52.61251732
9088,West Suffolk Hospital,0.709175612,52.23166228
9089,Withnell Health Centre,-2.556665929,53.69247477
9090,Pine Lodge,-0.085642202,51.66169487
9091,Charnock Pharmacy,-1.422474661,53.34345797
9092,Rowlands Pharmacy,-1.480192901,53.46106476
9093,A Moor & Co Chemist,-0.157917414,51.49873067
9094,St Peter's Hospital,-0.526886083,51.37699315
9095,Morrisons Pharmacy,-1.662794912,52.79459149
9096,Tower Court Pharmacy,-1.101264706,53.98557334
9097,Clayton Brook Clinic,-2.637859266,53.71190687
9098,Thornbury Community Learning Disabilities Team,-2.52301945,51.60450867
9099,Health Promotion Unit,-1.202593866,51.72178377
9100,Robert Horrell Macmillan Centre,-0.279391485,52.58392207
9101,Lloyds Pharmacy,-2.047740648,52.61819128
9102,Parkway Health Clinic,-0.210311996,51.79725702
9103,Hillside Resource Centre,-2.227566906,53.46928557
9104,Community Nurses Office,-2.012817219,52.50329941
9105,Bowfell House,-2.374088627,53.44946524
9106,Lloyds Pharmacy,-1.480200914,55.04411708
9107,Regent Pharmacy Clifton,-2.618116003,51.45375543
9108,The Pathway Centre,0.134657923,52.19673292
9109,Batlley Mental Health Centre,-1.640994086,53.7191001
9110,Blythe Bridge Pharmacy,-2.061956199,52.96673205
9111,Staveley Pharmacy,-2.134338725,52.59477091
9112,Vallance Centre,-2.224538637,53.46978927
9113,Cheshunt Community Hospital,-0.033221086,51.69922615
9114,Tutbury Health Centre,-1.687418767,52.85794468
9115,Child & Adolescent Services,1.065236682,51.28257993
9116,"Rye, Winchelsea & District Memorial Hospital",0.731174326,50.96189848
9117,Community Nurse Office,0.2637744,51.13708461
9118,Woodlands Park Pharmacy,-0.763213948,51.50232286
9119,Zafash Pharmacy,-0.189941498,51.48936456
9120,My Pharmacy Ltd,-0.226033834,51.51999305
9121,Day Lewis Pharmacy,-5.064498226,50.417619
9122,Pharmacy at Mayfair,-0.146207877,51.50645058
9123,Superdrug Pharmacy,-0.119698987,51.51752104
9124,J&J Pharmacy,-2.214383609,52.1783925
9125,Community Nurses Office,-1.586715794,51.76503996
9126,Community Nurses Office,-1.37571055,51.7814622
9127,Westwood Park Diagnostic & Treatment Centre,-1.812884048,53.76926724
9128,Canonbury Mental Health Team,-0.092022275,51.54207334
9129,Isledon Road Mental Health Resource Centre,-0.110283956,51.56006615
9130,Lincoln County Hospital,-0.519635112,53.23357539
9131,Community Nursing Team,-0.186874144,51.98614205
9132,Goole & District Hospital,-0.874931856,53.71546312
9133,Boots,0.338224073,53.14297575
9134,Lloyds Pharmacy,-0.756375998,50.84353782
9135,Superdrug Pharmacy,-0.193350022,51.36440246
9136,Weldricks Pharmacy,-1.376094871,53.33867268
9137,Berkeley Court Pharmacy,-0.158355991,51.5228734
9138,Carsil Chemist,-0.055433906,51.5465084
9139,Marijak Ltd,-0.011636182,51.5748563
9140,Lloyds Pharmacy,-1.859786195,52.4190162
9141,Parkview Health Centre,-1.935660466,52.64905259
9142,The Kite Centre,-2.705854172,52.05328077
9143,Community Nurses,-1.207411692,51.73603161
9144,Lloyds Pharmacy,-1.906524538,52.42765766
9145,Lloyds Pharmacy,-1.59407631,55.05591368
9146,Rydings Hall,-1.783168743,53.70330775
9147,Lawley Pharmacy,-2.480203058,52.67611701
9148,The Pembridge Palliative Care Centre,-0.21721796,51.52236198
9149,Boots,-4.051967319,50.3876227
9150,Well Pharmacy,-1.495991912,53.43692705
9151,Boots,-1.814443305,50.72840781
9152,Midhurst Community Hospital,-0.735107065,50.99348019
9153,Green Light Pharmacy,-0.261341395,51.65130799
9154,Mellors Chemist,-1.58965358,52.2816144
9155,K Pharmacy,-1.86075663,53.68450289
9156,Boots,-1.713654708,53.83157039
9157,Boots,-2.305359646,50.92652073
9158,Lee Health Centre,0.011240804,51.45320003
9159,Lloyds Pharmacy,-0.949294826,51.45309938
9160,Manichem Ltd,-0.947084811,51.44906918
9161,Rowlands Pharmacy,-2.545539352,53.59439162
9162,Rowlands Pharmacy,-0.640206236,51.3378349
9163,Orchards Health Centre,0.081368635,51.53144163
9164,Coleridge Road Specialist Centre,-0.028888004,51.58739521
9165,Leyton Green Clinic,-0.008159128,51.5748333
9166,Harbs Pharmacy,-0.305367034,51.49741993
9167,Norfolk Street Pharmacy,-2.18401726,53.01606403
9168,Hawkley Pharmacy,-2.641856141,53.52413055
9169,South Parade Health Clinic,-1.268044356,51.77821602
9170,Cheadle Pharmacy,-2.213749648,53.3937176
9171,Health Visitors Office,1.290482616,51.1522361
9172,Safedale Pharmacy,0.044652403,51.62510189
9173,Health Visitors Office,-0.94134627,51.25510444
9174,Whickham Health Centre,-1.677226494,54.94538042
9175,Hebburn Health Centre,-1.507377655,54.97343272
9176,Buxton Hospital,-1.908138123,53.2481318
9177,Balham Health Centre,-0.149066812,51.44085011
9178,Community Health Department,-2.405772051,53.57911903
9179,Golcar Clinic,-1.846751146,53.63856525
9180,Heston Health Centre,-0.382384409,51.48397055
9181,Community Nurses Office,-0.456164671,51.39917509
9182,Community Mental Health Services,-1.499707375,50.99163831
9183,Patrick Stead Hospital,1.507337598,52.34806037
9184,Bealey Community Hospital,-2.309284931,53.56575429
9185,Ida Darwin Hospital,0.200351839,52.18558245
9186,Browne's,0.121521942,51.49040197
9187,Anchor Meadow Health Centre,-1.921196538,52.60251391
9188,Knights Pharmacy,-2.058815012,52.36393093
9189,Springvale Community Mental Health Centre,-0.010050808,51.12967286
9190,Ruth Lancaster James Community Hospital,-2.439831647,54.81020901
9191,Woodhouse Clinic,-1.372292166,53.35780696
9192,Community Nurses Office,-1.179292978,52.97901038
9193,Thornton Medical Centre,-1.847291846,53.79048265
9194,Meir Health Centre,-2.103699615,52.97697754
9195,District Nurses Office,-2.165595067,50.85855948
9196,St Paul's Cray Clinic,0.102145632,51.40421237
9197,Wheaton Aston Pharmacy,-2.221510345,52.7110799
9198,Asda Pharmacy,-2.730498568,53.36523714
9199,The Mossley Hill CMHT,-2.92554471,53.38040532
9200,Sunnybank Medical Centre,-1.767997462,53.73791948
9201,Royds Healthy Living Centre,-1.797386693,53.76447844
9202,St Peter's Hospital,0.671967217,51.73000923
9203,Carnforth Clinic,-2.768720576,54.12956663
9204,Laceby Pharmacy,-0.169072267,53.54059234
9205,Lloyds Pharmacy,-2.236641945,53.53802936
9206,Faith Pharmacy Ltd,-2.594514991,53.41830287
9207,Peak Pharmacy,-1.343105617,53.32506551
9208,R&R Pharmacy,-1.923828801,52.48219258
9209,Burslem Health Centre Pharmacy,-2.194895512,53.04510854
9210,Read & Simonstone Pharmacy,-2.355489767,53.80632915
9211,Muxton Pharmacy Ltd,-2.431835497,52.72366087
9212,Well Pharmacy,-2.10221687,52.53779495
9213,Well Pharmacy,0.055083903,51.64895149
9214,Boots,1.349949503,51.96157807
9215,Boots,1.443039963,52.44966971
9216,Lloyds Pharmacy,-0.008207563,51.76065419
9217,Health & Social Care,-1.288646282,54.53751773
9218,Bishop Wilson Clinic,-1.728721476,52.47789881
9219,Well Pharmacy,-1.486622402,53.82324362
9220,Boyes Pharmacy,-0.147495287,51.45123871
9221,Lloyds Pharmacy,-2.147881646,51.44907031
9222,Asda Pharmacy,-0.009336192,51.55585193
9223,Yew Tree House,-1.522853475,52.28493451
9224,Wellfield Day Unit,-1.367758283,54.86518354
9225,Heathfield Family Centre,-1.91008561,52.50634073
9226,Kidderminster Hospital & Treatment Centre,-2.261157527,52.38604203
9227,Montgomery County Infirmary,-3.314220393,52.52118142
9228,Alfred Squire Road Health Clinic,-2.081745568,52.59946222
9229,Bolsover Local Hospital,-1.278408097,53.23192421
9230,Montagu Hospital,-1.28495383,53.49981488
9231,Knighton Hospital,-3.049536498,52.34201211
9232,Herts and Essex Community Hospital,0.174319601,51.8654826
9233,Pontllanfraith Health Centre,-3.189170974,51.65593085
9234,Community Drug and Alcohol Service,0.481957435,51.56654074
9235,Townlands Hospital,-0.909687974,51.53946407
9236,District Nurses Office,-3.265118525,55.05852422
9237,St Stephens Health Centre,-0.030978376,51.5323508
9238,Community Nurses,-2.315947067,52.37676519
9239,Ollerton Health Clinic,-1.006832779,53.20696972
9240,Peterlee Health Centre,-1.334966049,54.75782486
9241,Community Services,-0.858131559,51.37500144
9242,Harris Chemist,-0.427932156,51.8847465
9243,Oakdale Pharmacy,-0.164349399,51.58995548
9244,Birches Head Pharmacy,-2.154200835,53.03565785
9245,Well Pharmacy,-2.112747018,52.61026129
9246,The Thomas Linacre Centre,-2.634932096,53.54960143
9247,White Cross Court Rehabilitation Hospital,-1.074673254,53.97176999
9248,District Nurses Office,-2.08149976,51.90670613
9249,Potterells Medical Centre,-0.208602464,51.72692188
9250,Community Nurses Office,-2.49733605,51.82449052
9251,Community Nurses,-0.897415554,52.24741956
9252,The Health Centre,1.280639547,52.63102815
9253,Community Nurses Office,-0.166367255,51.17282112
9254,District Nurses Office,-1.507291235,53.64452985
9255,Deerness Park Medical Centre,-1.372749864,54.89994227
9256,Maxwell Building,-2.270696278,53.48353218
9257,Cleveleys Health Centre,-3.042538736,53.87511547
9258,Abbey Rise,-4.143891148,50.54765008
9259,Kings Pharmacy,-0.163655577,51.51583445
9260,Cornwallis House,-1.231597908,51.73546928
9261,Community Nurses Office,-2.832254306,53.67996722
9262,Rayners Hedge,-0.804705443,51.81347805
9263,Sunderland Eye Infirmary,-1.381072114,54.88906634
9264,Thomas Hope Hospital,-2.999728601,55.15064218
9265,Rossmere Surestart Childrens Centre,-1.23418045,54.66134091
9266,Well Pharmacy,-1.80579162,52.6801324
9267,Vantage Chemist,-1.875675423,52.50372865
9268,Boots,-2.396160719,51.37157917
9269,Sutton Pharmacy,-0.181056812,51.36576796
9270,Boots,-1.946558283,52.46001683
9271,Vantage Chemist,-1.577776933,54.89681025
9272,Kanset Pharmacy,-0.320562813,51.43633749
9273,Tuschem Ltd,-3.551469584,54.64275099
9274,Krisons Chemist,-0.026521334,51.47469593
9275,Peak St Pauls Pharmacy,-2.732207435,53.34132535
9276,Day Lewis Pharmacy,-1.230043205,50.72489957
9277,Hollowood Chemists Ltd,-2.585146178,53.56927143
9278,Old Chester Pharmacy,-3.015158486,53.37468782
9279,Peak Pharmacy,-0.723448763,51.99621
9280,Boots,-0.078071703,51.28011791
9281,Well Pharmacy,1.717217281,52.46313975
9282,Boots,-5.30050209,50.21318036
9283,Lloyds Pharmacy,-3.020554325,53.37114777
9284,Boots,-2.373113501,52.66684415
9285,Boots,-1.343499294,54.23142501
9286,Keencare Ltd,-0.147193265,51.49636756
9287,David Holland Pharmacy,0.42700171,52.0764368
9288,Forward Pharmacy,-0.240059921,51.47500215
9289,Maylands Pharmacy,0.190570253,51.55291179
9290,Weldricks Pharmacy,-1.408856216,53.38482226
9291,Challis Pharmacy,0.555624953,51.86819168
9292,Countess of Chester Hospital,-2.898263366,53.20903115
